in s,C1 in V
-4.2058080E-04,1.39648E-01
-4.2056240E-04,1.39648E-01
-4.2054400E-04,1.29883E-01
-4.2052560E-04,1.39648E-01
-4.2050720E-04,1.39648E-01
-4.2048880E-04,1.59180E-01
-4.2047040E-04,1.39648E-01
-4.2045200E-04,1.49414E-01
-4.2043360E-04,1.29883E-01
-4.2041520E-04,1.39648E-01
-4.2039680E-04,1.59180E-01
-4.2037840E-04,1.10352E-01
-4.2036000E-04,1.39648E-01
-4.2034160E-04,1.10352E-01
-4.2032320E-04,1.29883E-01
-4.2030480E-04,1.20117E-01
-4.2028640E-04,1.39648E-01
-4.2026800E-04,1.39648E-01
-4.2024960E-04,1.29883E-01
-4.2023120E-04,1.39648E-01
-4.2021280E-04,1.59180E-01
-4.2019440E-04,1.39648E-01
-4.2017600E-04,1.59180E-01
-4.2015760E-04,1.10352E-01
-4.2013920E-04,1.49414E-01
-4.2012080E-04,1.20117E-01
-4.2010240E-04,1.10352E-01
-4.2008400E-04,1.10352E-01
-4.2006560E-04,1.10352E-01
-4.2004720E-04,8.10547E-02
-4.2002880E-04,1.29883E-01
-4.2001040E-04,1.39648E-01
-4.1999200E-04,1.20117E-01
-4.1997360E-04,1.39648E-01
-4.1995520E-04,1.10352E-01
-4.1993680E-04,1.10352E-01
-4.1991840E-04,1.00586E-01
-4.1990000E-04,1.10352E-01
-4.1988160E-04,1.20117E-01
-4.1986320E-04,1.00586E-01
-4.1984480E-04,1.10352E-01
-4.1982640E-04,1.29883E-01
-4.1980800E-04,1.29883E-01
-4.1978960E-04,1.10352E-01
-4.1977120E-04,8.10547E-02
-4.1975280E-04,1.20117E-01
-4.1973440E-04,1.29883E-01
-4.1971600E-04,1.00586E-01
-4.1969760E-04,1.00586E-01
-4.1967920E-04,9.08203E-02
-4.1966080E-04,1.29883E-01
-4.1964240E-04,6.15234E-02
-4.1962400E-04,1.29883E-01
-4.1960560E-04,1.00586E-01
-4.1958720E-04,1.00586E-01
-4.1956880E-04,1.00586E-01
-4.1955040E-04,1.10352E-01
-4.1953200E-04,8.10547E-02
-4.1951360E-04,8.10547E-02
-4.1949520E-04,1.00586E-01
-4.1947680E-04,9.08203E-02
-4.1945840E-04,8.10547E-02
-4.1944000E-04,1.00586E-01
-4.1942160E-04,1.00586E-01
-4.1940320E-04,1.00586E-01
-4.1938480E-04,6.15234E-02
-4.1936640E-04,9.08203E-02
-4.1934800E-04,1.00586E-01
-4.1932960E-04,8.10547E-02
-4.1931120E-04,8.10547E-02
-4.1929280E-04,4.19922E-02
-4.1927440E-04,9.08203E-02
-4.1925600E-04,9.08203E-02
-4.1923760E-04,8.10547E-02
-4.1921920E-04,7.12891E-02
-4.1920080E-04,5.17578E-02
-4.1918240E-04,5.17578E-02
-4.1916400E-04,7.12891E-02
-4.1914560E-04,9.08203E-02
-4.1912720E-04,7.12891E-02
-4.1910880E-04,7.12891E-02
-4.1909040E-04,6.15234E-02
-4.1907200E-04,8.10547E-02
-4.1905360E-04,6.15234E-02
-4.1903520E-04,3.22266E-02
-4.1901680E-04,8.10547E-02
-4.1899840E-04,6.15234E-02
-4.1898000E-04,6.15234E-02
-4.1896160E-04,6.15234E-02
-4.1894320E-04,5.17578E-02
-4.1892480E-04,6.15234E-02
-4.1890640E-04,2.24609E-02
-4.1888800E-04,1.00586E-01
-4.1886960E-04,6.15234E-02
-4.1885120E-04,5.17578E-02
-4.1883280E-04,6.15234E-02
-4.1881440E-04,4.19922E-02
-4.1879600E-04,6.15234E-02
-4.1877760E-04,7.12891E-02
-4.1875920E-04,6.15234E-02
-4.1874080E-04,3.22266E-02
-4.1872240E-04,3.22266E-02
-4.1870400E-04,7.12891E-02
-4.1868560E-04,5.17578E-02
-4.1866720E-04,6.15234E-02
-4.1864880E-04,5.17578E-02
-4.1863040E-04,7.12891E-02
-4.1861200E-04,2.24609E-02
-4.1859360E-04,2.24609E-02
-4.1857520E-04,3.22266E-02
-4.1855680E-04,2.24609E-02
-4.1853840E-04,3.22266E-02
-4.1852000E-04,3.22266E-02
-4.1850160E-04,4.19922E-02
-4.1848320E-04,2.24609E-02
-4.1846480E-04,3.22266E-02
-4.1844640E-04,3.22266E-02
-4.1842800E-04,1.26953E-02
-4.1840960E-04,5.17578E-02
-4.1839120E-04,5.17578E-02
-4.1837280E-04,6.15234E-02
-4.1835440E-04,1.26953E-02
-4.1833600E-04,3.22266E-02
-4.1831760E-04,3.22266E-02
-4.1829920E-04,2.92969E-03
-4.1828080E-04,1.26953E-02
-4.1826240E-04,2.92969E-03
-4.1824400E-04,2.92969E-03
-4.1822560E-04,4.19922E-02
-4.1820720E-04,3.22266E-02
-4.1818880E-04,3.22266E-02
-4.1817040E-04,2.24609E-02
-4.1815200E-04,2.92969E-03
-4.1813360E-04,-6.83594E-03
-4.1811520E-04,2.92969E-03
-4.1809680E-04,-6.83594E-03
-4.1807840E-04,2.92969E-03
-4.1806000E-04,4.19922E-02
-4.1804160E-04,3.22266E-02
-4.1802320E-04,-6.83594E-03
-4.1800480E-04,-6.83594E-03
-4.1798640E-04,2.24609E-02
-4.1796800E-04,1.26953E-02
-4.1794960E-04,-1.66016E-02
-4.1793120E-04,1.26953E-02
-4.1791280E-04,-6.83594E-03
-4.1789440E-04,1.26953E-02
-4.1787600E-04,-3.61328E-02
-4.1785760E-04,-6.83594E-03
-4.1783920E-04,3.22266E-02
-4.1782080E-04,2.92969E-03
-4.1780240E-04,-6.83594E-03
-4.1778400E-04,-2.63672E-02
-4.1776560E-04,1.26953E-02
-4.1774720E-04,1.26953E-02
-4.1772880E-04,-6.83594E-03
-4.1771040E-04,-1.66016E-02
-4.1769200E-04,-6.83594E-03
-4.1767360E-04,-3.61328E-02
-4.1765520E-04,-3.61328E-02
-4.1763680E-04,-2.63672E-02
-4.1761840E-04,-6.83594E-03
-4.1760000E-04,1.26953E-02
-4.1758160E-04,-2.63672E-02
-4.1756320E-04,-1.66016E-02
-4.1754480E-04,-3.61328E-02
-4.1752640E-04,-1.66016E-02
-4.1750800E-04,-6.83594E-03
-4.1748960E-04,-3.61328E-02
-4.1747120E-04,-6.83594E-03
-4.1745280E-04,-6.83594E-03
-4.1743440E-04,-3.61328E-02
-4.1741600E-04,-1.66016E-02
-4.1739760E-04,2.92969E-03
-4.1737920E-04,-2.63672E-02
-4.1736080E-04,-4.58984E-02
-4.1734240E-04,-4.58984E-02
-4.1732400E-04,-3.61328E-02
-4.1730560E-04,-4.58984E-02
-4.1728720E-04,-4.58984E-02
-4.1726880E-04,-1.66016E-02
-4.1725040E-04,-3.61328E-02
-4.1723200E-04,-3.61328E-02
-4.1721360E-04,-4.58984E-02
-4.1719520E-04,-5.56641E-02
-4.1717680E-04,-6.54297E-02
-4.1715840E-04,-4.58984E-02
-4.1714000E-04,-4.58984E-02
-4.1712160E-04,-6.83594E-03
-4.1710320E-04,-3.61328E-02
-4.1708480E-04,-4.58984E-02
-4.1706640E-04,-4.58984E-02
-4.1704800E-04,-4.58984E-02
-4.1702960E-04,-5.56641E-02
-4.1701120E-04,-1.66016E-02
-4.1699280E-04,-4.58984E-02
-4.1697440E-04,-4.58984E-02
-4.1695600E-04,-4.58984E-02
-4.1693760E-04,-1.66016E-02
-4.1691920E-04,-4.58984E-02
-4.1690080E-04,-7.51953E-02
-4.1688240E-04,-6.54297E-02
-4.1686400E-04,-3.61328E-02
-4.1684560E-04,-3.61328E-02
-4.1682720E-04,-4.58984E-02
-4.1680880E-04,-4.58984E-02
-4.1679040E-04,-1.66016E-02
-4.1677200E-04,-8.49609E-02
-4.1675360E-04,-7.51953E-02
-4.1673520E-04,-2.63672E-02
-4.1671680E-04,-1.66016E-02
-4.1669840E-04,-6.54297E-02
-4.1668000E-04,-6.54297E-02
-4.1666160E-04,-4.58984E-02
-4.1664320E-04,-3.61328E-02
-4.1662480E-04,-6.54297E-02
-4.1660640E-04,-1.04492E-01
-4.1658800E-04,-6.54297E-02
-4.1656960E-04,-7.51953E-02
-4.1655120E-04,-4.58984E-02
-4.1653280E-04,-4.58984E-02
-4.1651440E-04,-4.58984E-02
-4.1649600E-04,-5.56641E-02
-4.1647760E-04,-4.58984E-02
-4.1645920E-04,-3.61328E-02
-4.1644080E-04,-5.56641E-02
-4.1642240E-04,-4.58984E-02
-4.1640400E-04,-6.54297E-02
-4.1638560E-04,-4.58984E-02
-4.1636720E-04,-4.58984E-02
-4.1634880E-04,-3.61328E-02
-4.1633040E-04,-6.54297E-02
-4.1631200E-04,-6.54297E-02
-4.1629360E-04,-5.56641E-02
-4.1627520E-04,-1.66016E-02
-4.1625680E-04,-6.54297E-02
-4.1623840E-04,-2.63672E-02
-4.1622000E-04,-3.61328E-02
-4.1620160E-04,-2.63672E-02
-4.1618320E-04,-6.54297E-02
-4.1616480E-04,-4.58984E-02
-4.1614640E-04,-2.63672E-02
-4.1612800E-04,-4.58984E-02
-4.1610960E-04,-7.51953E-02
-4.1609120E-04,-7.51953E-02
-4.1607280E-04,-3.61328E-02
-4.1605440E-04,-3.61328E-02
-4.1603600E-04,-6.54297E-02
-4.1601760E-04,-2.63672E-02
-4.1599920E-04,-2.63672E-02
-4.1598080E-04,-7.51953E-02
-4.1596240E-04,-3.61328E-02
-4.1594400E-04,-5.56641E-02
-4.1592560E-04,-5.56641E-02
-4.1590720E-04,-6.54297E-02
-4.1588880E-04,-3.61328E-02
-4.1587040E-04,-4.58984E-02
-4.1585200E-04,-3.61328E-02
-4.1583360E-04,-4.58984E-02
-4.1581520E-04,-5.56641E-02
-4.1579680E-04,-7.51953E-02
-4.1577840E-04,-4.58984E-02
-4.1576000E-04,-3.61328E-02
-4.1574160E-04,-4.58984E-02
-4.1572320E-04,-2.63672E-02
-4.1570480E-04,-6.83594E-03
-4.1568640E-04,-1.66016E-02
-4.1566800E-04,-4.58984E-02
-4.1564960E-04,-3.61328E-02
-4.1563120E-04,-4.58984E-02
-4.1561280E-04,-1.66016E-02
-4.1559440E-04,-5.56641E-02
-4.1557600E-04,1.26953E-02
-4.1555760E-04,-3.61328E-02
-4.1553920E-04,-3.61328E-02
-4.1552080E-04,-6.54297E-02
-4.1550240E-04,-1.66016E-02
-4.1548400E-04,-3.61328E-02
-4.1546560E-04,-2.63672E-02
-4.1544720E-04,-3.61328E-02
-4.1542880E-04,-1.66016E-02
-4.1541040E-04,-4.58984E-02
-4.1539200E-04,-3.61328E-02
-4.1537360E-04,-2.63672E-02
-4.1535520E-04,-6.54297E-02
-4.1533680E-04,-6.83594E-03
-4.1531840E-04,-2.63672E-02
-4.1530000E-04,-3.61328E-02
-4.1528160E-04,-3.61328E-02
-4.1526320E-04,-1.66016E-02
-4.1524480E-04,1.26953E-02
-4.1522640E-04,-2.63672E-02
-4.1520800E-04,-6.83594E-03
-4.1518960E-04,-1.66016E-02
-4.1517120E-04,-1.66016E-02
-4.1515280E-04,-6.83594E-03
-4.1513440E-04,-6.83594E-03
-4.1511600E-04,-6.83594E-03
-4.1509760E-04,2.24609E-02
-4.1507920E-04,1.26953E-02
-4.1506080E-04,-6.83594E-03
-4.1504240E-04,-1.66016E-02
-4.1502400E-04,-2.63672E-02
-4.1500560E-04,-3.61328E-02
-4.1498720E-04,-6.83594E-03
-4.1496880E-04,2.24609E-02
-4.1495040E-04,-6.83594E-03
-4.1493200E-04,-6.83594E-03
-4.1491360E-04,-2.63672E-02
-4.1489520E-04,2.92969E-03
-4.1487680E-04,2.24609E-02
-4.1485840E-04,-6.83594E-03
-4.1484000E-04,3.22266E-02
-4.1482160E-04,2.92969E-03
-4.1480320E-04,2.92969E-03
-4.1478480E-04,4.19922E-02
-4.1476640E-04,2.92969E-03
-4.1474800E-04,-6.83594E-03
-4.1472960E-04,3.22266E-02
-4.1471120E-04,-3.61328E-02
-4.1469280E-04,2.24609E-02
-4.1467440E-04,5.17578E-02
-4.1465600E-04,1.26953E-02
-4.1463760E-04,1.26953E-02
-4.1461920E-04,-2.63672E-02
-4.1460080E-04,2.24609E-02
-4.1458240E-04,2.24609E-02
-4.1456400E-04,4.19922E-02
-4.1454560E-04,2.24609E-02
-4.1452720E-04,2.24609E-02
-4.1450880E-04,1.26953E-02
-4.1449040E-04,5.17578E-02
-4.1447200E-04,2.24609E-02
-4.1445360E-04,1.26953E-02
-4.1443520E-04,2.24609E-02
-4.1441680E-04,2.24609E-02
-4.1439840E-04,6.15234E-02
-4.1438000E-04,3.22266E-02
-4.1436160E-04,5.17578E-02
-4.1434320E-04,4.19922E-02
-4.1432480E-04,5.17578E-02
-4.1430640E-04,5.17578E-02
-4.1428800E-04,2.24609E-02
-4.1426960E-04,1.26953E-02
-4.1425120E-04,5.17578E-02
-4.1423280E-04,5.17578E-02
-4.1421440E-04,4.19922E-02
-4.1419600E-04,5.17578E-02
-4.1417760E-04,1.26953E-02
-4.1415920E-04,7.12891E-02
-4.1414080E-04,2.24609E-02
-4.1412240E-04,3.22266E-02
-4.1410400E-04,3.22266E-02
-4.1408560E-04,4.19922E-02
-4.1406720E-04,3.22266E-02
-4.1404880E-04,6.15234E-02
-4.1403040E-04,3.22266E-02
-4.1401200E-04,6.15234E-02
-4.1399360E-04,7.12891E-02
-4.1397520E-04,3.22266E-02
-4.1395680E-04,3.22266E-02
-4.1393840E-04,6.15234E-02
-4.1392000E-04,3.22266E-02
-4.1390160E-04,4.19922E-02
-4.1388320E-04,7.12891E-02
-4.1386480E-04,8.10547E-02
-4.1384640E-04,4.19922E-02
-4.1382800E-04,6.15234E-02
-4.1380960E-04,7.12891E-02
-4.1379120E-04,6.15234E-02
-4.1377280E-04,8.10547E-02
-4.1375440E-04,8.10547E-02
-4.1373600E-04,8.10547E-02
-4.1371760E-04,7.12891E-02
-4.1369920E-04,6.15234E-02
-4.1368080E-04,7.12891E-02
-4.1366240E-04,7.12891E-02
-4.1364400E-04,9.08203E-02
-4.1362560E-04,8.10547E-02
-4.1360720E-04,9.08203E-02
-4.1358880E-04,6.15234E-02
-4.1357040E-04,7.12891E-02
-4.1355200E-04,9.08203E-02
-4.1353360E-04,7.12891E-02
-4.1351520E-04,7.12891E-02
-4.1349680E-04,1.00586E-01
-4.1347840E-04,4.19922E-02
-4.1346000E-04,6.15234E-02
-4.1344160E-04,9.08203E-02
-4.1342320E-04,9.08203E-02
-4.1340480E-04,9.08203E-02
-4.1338640E-04,9.08203E-02
-4.1336800E-04,6.15234E-02
-4.1334960E-04,1.00586E-01
-4.1333120E-04,8.10547E-02
-4.1331280E-04,9.08203E-02
-4.1329440E-04,1.00586E-01
-4.1327600E-04,7.12891E-02
-4.1325760E-04,1.00586E-01
-4.1323920E-04,6.15234E-02
-4.1322080E-04,9.08203E-02
-4.1320240E-04,9.08203E-02
-4.1318400E-04,8.10547E-02
-4.1316560E-04,1.00586E-01
-4.1314720E-04,1.10352E-01
-4.1312880E-04,1.10352E-01
-4.1311040E-04,1.00586E-01
-4.1309200E-04,7.12891E-02
-4.1307360E-04,7.12891E-02
-4.1305520E-04,7.12891E-02
-4.1303680E-04,1.00586E-01
-4.1301840E-04,7.12891E-02
-4.1300000E-04,7.12891E-02
-4.1298160E-04,8.10547E-02
-4.1296320E-04,8.10547E-02
-4.1294480E-04,9.08203E-02
-4.1292640E-04,6.15234E-02
-4.1290800E-04,8.10547E-02
-4.1288960E-04,9.08203E-02
-4.1287120E-04,7.12891E-02
-4.1285280E-04,9.08203E-02
-4.1283440E-04,1.10352E-01
-4.1281600E-04,8.10547E-02
-4.1279760E-04,9.08203E-02
-4.1277920E-04,1.29883E-01
-4.1276080E-04,1.00586E-01
-4.1274240E-04,1.10352E-01
-4.1272400E-04,8.10547E-02
-4.1270560E-04,8.10547E-02
-4.1268720E-04,1.00586E-01
-4.1266880E-04,1.00586E-01
-4.1265040E-04,7.12891E-02
-4.1263200E-04,1.00586E-01
-4.1261360E-04,8.10547E-02
-4.1259520E-04,1.10352E-01
-4.1257680E-04,9.08203E-02
-4.1255840E-04,1.00586E-01
-4.1254000E-04,7.12891E-02
-4.1252160E-04,9.08203E-02
-4.1250320E-04,8.10547E-02
-4.1248480E-04,8.10547E-02
-4.1246640E-04,7.12891E-02
-4.1244800E-04,8.10547E-02
-4.1242960E-04,1.00586E-01
-4.1241120E-04,9.08203E-02
-4.1239280E-04,9.08203E-02
-4.1237440E-04,8.10547E-02
-4.1235600E-04,1.00586E-01
-4.1233760E-04,7.12891E-02
-4.1231920E-04,8.10547E-02
-4.1230080E-04,1.00586E-01
-4.1228240E-04,1.00586E-01
-4.1226400E-04,1.00586E-01
-4.1224560E-04,8.10547E-02
-4.1222720E-04,8.10547E-02
-4.1220880E-04,8.10547E-02
-4.1219040E-04,1.00586E-01
-4.1217200E-04,1.00586E-01
-4.1215360E-04,8.10547E-02
-4.1213520E-04,8.10547E-02
-4.1211680E-04,6.15234E-02
-4.1209840E-04,8.10547E-02
-4.1208000E-04,8.10547E-02
-4.1206160E-04,5.17578E-02
-4.1204320E-04,1.00586E-01
-4.1202480E-04,7.12891E-02
-4.1200640E-04,6.15234E-02
-4.1198800E-04,5.17578E-02
-4.1196960E-04,1.00586E-01
-4.1195120E-04,6.15234E-02
-4.1193280E-04,8.10547E-02
-4.1191440E-04,9.08203E-02
-4.1189600E-04,6.15234E-02
-4.1187760E-04,7.12891E-02
-4.1185920E-04,7.12891E-02
-4.1184080E-04,6.15234E-02
-4.1182240E-04,8.10547E-02
-4.1180400E-04,4.19922E-02
-4.1178560E-04,7.12891E-02
-4.1176720E-04,3.22266E-02
-4.1174880E-04,5.17578E-02
-4.1173040E-04,3.22266E-02
-4.1171200E-04,3.22266E-02
-4.1169360E-04,7.12891E-02
-4.1167520E-04,4.19922E-02
-4.1165680E-04,1.00586E-01
-4.1163840E-04,4.19922E-02
-4.1162000E-04,2.24609E-02
-4.1160160E-04,3.22266E-02
-4.1158320E-04,6.15234E-02
-4.1156480E-04,5.17578E-02
-4.1154640E-04,5.17578E-02
-4.1152800E-04,4.19922E-02
-4.1150960E-04,6.15234E-02
-4.1149120E-04,3.22266E-02
-4.1147280E-04,2.24609E-02
-4.1145440E-04,3.22266E-02
-4.1143600E-04,3.22266E-02
-4.1141760E-04,2.24609E-02
-4.1139920E-04,3.22266E-02
-4.1138080E-04,2.92969E-03
-4.1136240E-04,3.22266E-02
-4.1134400E-04,-6.83594E-03
-4.1132560E-04,3.22266E-02
-4.1130720E-04,3.22266E-02
-4.1128880E-04,2.24609E-02
-4.1127040E-04,2.24609E-02
-4.1125200E-04,3.22266E-02
-4.1123360E-04,3.22266E-02
-4.1121520E-04,4.19922E-02
-4.1119680E-04,3.22266E-02
-4.1117840E-04,2.24609E-02
-4.1116000E-04,3.22266E-02
-4.1114160E-04,2.92969E-03
-4.1112320E-04,2.92969E-03
-4.1110480E-04,2.24609E-02
-4.1108640E-04,2.92969E-03
-4.1106800E-04,-6.83594E-03
-4.1104960E-04,-6.83594E-03
-4.1103120E-04,-6.83594E-03
-4.1101280E-04,2.24609E-02
-4.1099440E-04,-1.66016E-02
-4.1097600E-04,1.26953E-02
-4.1095760E-04,2.24609E-02
-4.1093920E-04,-6.83594E-03
-4.1092080E-04,-1.66016E-02
-4.1090240E-04,-1.66016E-02
-4.1088400E-04,-6.83594E-03
-4.1086560E-04,-3.61328E-02
-4.1084720E-04,-1.66016E-02
-4.1082880E-04,-6.83594E-03
-4.1081040E-04,2.92969E-03
-4.1079200E-04,-6.83594E-03
-4.1077360E-04,2.92969E-03
-4.1075520E-04,-1.66016E-02
-4.1073680E-04,-5.56641E-02
-4.1071840E-04,-6.83594E-03
-4.1070000E-04,-3.61328E-02
-4.1068160E-04,-2.63672E-02
-4.1066320E-04,-1.66016E-02
-4.1064480E-04,-1.66016E-02
-4.1062640E-04,-3.61328E-02
-4.1060800E-04,2.92969E-03
-4.1058960E-04,-2.63672E-02
-4.1057120E-04,-3.61328E-02
-4.1055280E-04,-1.66016E-02
-4.1053440E-04,-3.61328E-02
-4.1051600E-04,-3.61328E-02
-4.1049760E-04,-6.54297E-02
-4.1047920E-04,-3.61328E-02
-4.1046080E-04,-3.61328E-02
-4.1044240E-04,-6.54297E-02
-4.1042400E-04,-5.56641E-02
-4.1040560E-04,-3.61328E-02
-4.1038720E-04,-4.58984E-02
-4.1036880E-04,-3.61328E-02
-4.1035040E-04,-5.56641E-02
-4.1033200E-04,-4.58984E-02
-4.1031360E-04,-4.58984E-02
-4.1029520E-04,-7.51953E-02
-4.1027680E-04,-7.51953E-02
-4.1025840E-04,-6.54297E-02
-4.1024000E-04,-7.51953E-02
-4.1022160E-04,-6.54297E-02
-4.1020320E-04,-7.51953E-02
-4.1018480E-04,-7.51953E-02
-4.1016640E-04,-7.51953E-02
-4.1014800E-04,-6.54297E-02
-4.1012960E-04,-9.47266E-02
-4.1011120E-04,-6.54297E-02
-4.1009280E-04,-7.51953E-02
-4.1007440E-04,-7.51953E-02
-4.1005600E-04,-4.58984E-02
-4.1003760E-04,-7.51953E-02
-4.1001920E-04,-8.49609E-02
-4.1000080E-04,-8.49609E-02
-4.0998240E-04,-9.47266E-02
-4.0996400E-04,-9.47266E-02
-4.0994560E-04,-7.51953E-02
-4.0992720E-04,-9.47266E-02
-4.0990880E-04,-6.54297E-02
-4.0989040E-04,-7.51953E-02
-4.0987200E-04,-7.51953E-02
-4.0985360E-04,-1.14258E-01
-4.0983520E-04,-1.14258E-01
-4.0981680E-04,-1.04492E-01
-4.0979840E-04,-9.47266E-02
-4.0978000E-04,-8.49609E-02
-4.0976160E-04,-1.14258E-01
-4.0974320E-04,-1.04492E-01
-4.0972480E-04,-1.24023E-01
-4.0970640E-04,-1.14258E-01
-4.0968800E-04,-9.47266E-02
-4.0966960E-04,-8.49609E-02
-4.0965120E-04,-1.14258E-01
-4.0963280E-04,-1.33789E-01
-4.0961440E-04,-1.04492E-01
-4.0959600E-04,-1.14258E-01
-4.0957760E-04,-1.24023E-01
-4.0955920E-04,-1.14258E-01
-4.0954080E-04,-1.14258E-01
-4.0952240E-04,-1.53320E-01
-4.0950400E-04,-1.04492E-01
-4.0948560E-04,-1.43555E-01
-4.0946720E-04,-9.47266E-02
-4.0944880E-04,-1.33789E-01
-4.0943040E-04,-1.14258E-01
-4.0941200E-04,-1.04492E-01
-4.0939360E-04,-1.24023E-01
-4.0937520E-04,-1.04492E-01
-4.0935680E-04,-1.24023E-01
-4.0933840E-04,-1.24023E-01
-4.0932000E-04,-1.14258E-01
-4.0930160E-04,-1.53320E-01
-4.0928320E-04,-1.53320E-01
-4.0926480E-04,-1.14258E-01
-4.0924640E-04,-1.43555E-01
-4.0922800E-04,-1.33789E-01
-4.0920960E-04,-1.24023E-01
-4.0919120E-04,-1.14258E-01
-4.0917280E-04,-1.43555E-01
-4.0915440E-04,-1.63086E-01
-4.0913600E-04,-1.14258E-01
-4.0911760E-04,-1.33789E-01
-4.0909920E-04,-1.63086E-01
-4.0908080E-04,-1.14258E-01
-4.0906240E-04,-1.24023E-01
-4.0904400E-04,-1.43555E-01
-4.0902560E-04,-1.43555E-01
-4.0900720E-04,-1.53320E-01
-4.0898880E-04,-1.33789E-01
-4.0897040E-04,-1.33789E-01
-4.0895200E-04,-1.43555E-01
-4.0893360E-04,-1.33789E-01
-4.0891520E-04,-8.49609E-02
-4.0889680E-04,-1.33789E-01
-4.0887840E-04,-1.33789E-01
-4.0886000E-04,-1.24023E-01
-4.0884160E-04,-1.14258E-01
-4.0882320E-04,-1.43555E-01
-4.0880480E-04,-1.04492E-01
-4.0878640E-04,-1.63086E-01
-4.0876800E-04,-1.14258E-01
-4.0874960E-04,-1.24023E-01
-4.0873120E-04,-1.53320E-01
-4.0871280E-04,-1.14258E-01
-4.0869440E-04,-1.33789E-01
-4.0867600E-04,-1.43555E-01
-4.0865760E-04,-1.43555E-01
-4.0863920E-04,-1.33789E-01
-4.0862080E-04,-1.14258E-01
-4.0860240E-04,-1.24023E-01
-4.0858400E-04,-1.14258E-01
-4.0856560E-04,-1.43555E-01
-4.0854720E-04,-1.53320E-01
-4.0852880E-04,-1.43555E-01
-4.0851040E-04,-1.43555E-01
-4.0849200E-04,-1.14258E-01
-4.0847360E-04,-1.24023E-01
-4.0845520E-04,-1.53320E-01
-4.0843680E-04,-1.24023E-01
-4.0841840E-04,-1.24023E-01
-4.0840000E-04,-1.04492E-01
-4.0838160E-04,-1.53320E-01
-4.0836320E-04,-1.43555E-01
-4.0834480E-04,-1.43555E-01
-4.0832640E-04,-1.33789E-01
-4.0830800E-04,-1.53320E-01
-4.0828960E-04,-1.82617E-01
-4.0827120E-04,-1.33789E-01
-4.0825280E-04,-1.53320E-01
-4.0823440E-04,-1.53320E-01
-4.0821600E-04,-1.53320E-01
-4.0819760E-04,-1.43555E-01
-4.0817920E-04,-1.33789E-01
-4.0816080E-04,-1.33789E-01
-4.0814240E-04,-1.53320E-01
-4.0812400E-04,-1.33789E-01
-4.0810560E-04,-1.43555E-01
-4.0808720E-04,-1.43555E-01
-4.0806880E-04,-1.24023E-01
-4.0805040E-04,-1.14258E-01
-4.0803200E-04,-1.33789E-01
-4.0801360E-04,-1.33789E-01
-4.0799520E-04,-1.53320E-01
-4.0797680E-04,-1.43555E-01
-4.0795840E-04,-1.24023E-01
-4.0794000E-04,-1.24023E-01
-4.0792160E-04,-1.33789E-01
-4.0790320E-04,-1.14258E-01
-4.0788480E-04,-1.33789E-01
-4.0786640E-04,-1.04492E-01
-4.0784800E-04,-1.14258E-01
-4.0782960E-04,-1.24023E-01
-4.0781120E-04,-1.43555E-01
-4.0779280E-04,-1.24023E-01
-4.0777440E-04,-1.33789E-01
-4.0775600E-04,-1.04492E-01
-4.0773760E-04,-1.33789E-01
-4.0771920E-04,-1.33789E-01
-4.0770080E-04,-1.14258E-01
-4.0768240E-04,-1.04492E-01
-4.0766400E-04,-1.14258E-01
-4.0764560E-04,-9.47266E-02
-4.0762720E-04,-9.47266E-02
-4.0760880E-04,-1.04492E-01
-4.0759040E-04,-1.24023E-01
-4.0757200E-04,-1.04492E-01
-4.0755360E-04,-8.49609E-02
-4.0753520E-04,-8.49609E-02
-4.0751680E-04,-8.49609E-02
-4.0749840E-04,-1.24023E-01
-4.0748000E-04,-8.49609E-02
-4.0746160E-04,-8.49609E-02
-4.0744320E-04,-9.47266E-02
-4.0742480E-04,-7.51953E-02
-4.0740640E-04,-7.51953E-02
-4.0738800E-04,-1.04492E-01
-4.0736960E-04,-8.49609E-02
-4.0735120E-04,-1.04492E-01
-4.0733280E-04,-7.51953E-02
-4.0731440E-04,-5.56641E-02
-4.0729600E-04,-7.51953E-02
-4.0727760E-04,-7.51953E-02
-4.0725920E-04,-1.14258E-01
-4.0724080E-04,-7.51953E-02
-4.0722240E-04,-7.51953E-02
-4.0720400E-04,-9.47266E-02
-4.0718560E-04,-8.49609E-02
-4.0716720E-04,-7.51953E-02
-4.0714880E-04,-7.51953E-02
-4.0713040E-04,-8.49609E-02
-4.0711200E-04,-8.49609E-02
-4.0709360E-04,-6.54297E-02
-4.0707520E-04,-7.51953E-02
-4.0705680E-04,-5.56641E-02
-4.0703840E-04,-6.54297E-02
-4.0702000E-04,-6.54297E-02
-4.0700160E-04,-5.56641E-02
-4.0698320E-04,-4.58984E-02
-4.0696480E-04,-7.51953E-02
-4.0694640E-04,-4.58984E-02
-4.0692800E-04,-5.56641E-02
-4.0690960E-04,-4.58984E-02
-4.0689120E-04,-4.58984E-02
-4.0687280E-04,-3.61328E-02
-4.0685440E-04,-6.83594E-03
-4.0683600E-04,-3.61328E-02
-4.0681760E-04,-3.61328E-02
-4.0679920E-04,-3.61328E-02
-4.0678080E-04,-5.56641E-02
-4.0676240E-04,-3.61328E-02
-4.0674400E-04,-6.83594E-03
-4.0672560E-04,-3.61328E-02
-4.0670720E-04,-4.58984E-02
